Temps,Voie A,Voie B,Voie C
(ns),(mV),(mV),(mV)

16384000,0,1,0
16385000,0,0,0
16386000,0,0,0
16387000,0,0,0
16388000,0,0,0
16389000,0,0,1
16390000,0,0,1
16391000,0,0,0
16392000,0,0,1
16393000,0,0,0
16394000,0,0,0
16395000,0,0,1
16396000,1,0,1
16397000,-1,0,1
16398000,0,0,0
16399000,0,0,0
16400000,0,0,0
16401000,0,0,0
16402000,0,0,0
16403000,0,1,0
16404000,0,1,0
16405000,0,0,1
16406000,0,0,0
16407000,0,0,0
16408000,0,0,1
16409000,0,0,1
16410000,0,0,0
16411000,0,0,0
16412000,0,0,0
16413000,-1,1,0
16414000,0,0,0
16415000,0,0,0
16416000,0,0,0
16417000,0,0,0
16418000,0,0,0
16419000,-1,0,0
16420000,0,0,0
16421000,0,1,1
16422000,-1,1,1
16423000,0,0,0
16424000,0,0,1
16425000,0,0,1
16426000,0,-1,0
16427000,0,1,0
16428000,0,0,1
16429000,-1,1,0
16430000,0,0,0
16431000,0,0,0
16432000,0,0,1
16433000,0,1,0
16434000,0,0,0
16435000,0,0,0
16436000,1,0,0
16437000,0,0,1
16438000,0,0,0
16439000,0,1,1
16440000,0,0,0
16441000,-1,0,0
16442000,0,0,0
16443000,0,1,1
16444000,0,1,0
16445000,-1,1,-1
16446000,0,0,0
16447000,0,0,0
16448000,-1,0,0
16449000,0,0,0
16450000,0,0,0
16451000,0,0,0
16452000,0,1,1
16453000,0,0,0
16454000,0,1,0
16455000,0,0,1
16456000,0,0,0
16457000,0,1,0
16458000,0,0,0
16459000,0,0,0
16460000,0,1,0
16461000,0,0,0
16462000,1,0,0
16463000,0,0,1
16464000,0,0,-1
16465000,-1,1,0
16466000,0,1,3
16467000,-1,0,0
16468000,0,1,0
16469000,0,0,0
16470000,0,1,0
16471000,0,0,0
16472000,0,0,0
16473000,-1,0,0
16474000,0,0,0
16475000,0,0,0
16476000,0,0,0
16477000,0,0,0
16478000,0,0,0
16479000,-1,0,0
16480000,0,0,0
16481000,0,0,0
16482000,0,0,0
16483000,0,1,0
16484000,0,0,0
16485000,0,0,0
16486000,0,0,-1
16487000,-1,0,1
16488000,0,-1,0
16489000,0,0,0
16490000,0,1,0
16491000,-1,1,0
16492000,1,1,0
16493000,0,0,0
16494000,0,1,0
16495000,0,1,0
16496000,-1,1,0
16497000,0,0,0
16498000,1,0,0
16499000,0,1,1
16500000,0,0,1
16501000,0,0,1
16502000,0,0,0
16503000,0,0,1
16504000,0,0,0
16505000,0,0,0
16506000,0,1,0
16507000,0,0,0
16508000,0,0,0
16509000,0,0,1
16510000,-1,0,0
16511000,0,0,1
16512000,0,1,1
16513000,0,0,0
16514000,0,1,0
16515000,0,0,0
16516000,0,0,0
16517000,0,0,0
16518000,0,1,0
16519000,0,0,0
16520000,0,0,0
16521000,0,0,1
16522000,0,-1,1
16523000,1,0,0
16524000,0,0,0
16525000,0,0,0
16526000,0,0,0
16527000,0,0,0
16528000,-1,0,0
16529000,0,0,1
16530000,0,0,0
16531000,-1,0,0
16532000,0,0,1
16533000,0,0,0
16534000,0,0,0
16535000,-1,0,0
16536000,0,0,0
16537000,0,0,0
16538000,0,0,1
16539000,0,0,1
16540000,0,0,0
16541000,0,0,1
16542000,0,0,1
16543000,0,1,0
16544000,0,0,0
16545000,0,0,0
16546000,0,0,0
16547000,0,1,0
16548000,0,0,0
16549000,1,1,0
16550000,0,0,0
16551000,-1,0,1
16552000,0,0,1
16553000,0,1,1
16554000,-1,1,0
16555000,0,0,0
16556000,0,-1,0
16557000,0,0,0
16558000,0,3,1
16559000,0,1,0
16560000,0,0,0
16561000,0,0,3
16562000,0,0,0
16563000,0,0,0
16564000,0,1,1
16565000,0,1,0
16566000,0,1,-1
16567000,0,1,0
16568000,1,0,0
16569000,0,0,0
16570000,0,0,0
16571000,0,0,0
16572000,0,0,1
16573000,0,0,1
16574000,0,0,0
16575000,0,0,0
16576000,0,0,1
16577000,0,1,0
16578000,0,1,0
16579000,0,0,0
16580000,0,0,0
16581000,0,1,0
16582000,0,1,0
16583000,0,1,0
16584000,0,1,0
16585000,-1,0,0
16586000,0,1,0
16587000,1,0,0
16588000,0,0,0
16589000,0,0,-1
16590000,0,1,0
16591000,1,1,1
16592000,0,-1,0
16593000,0,0,1
16594000,0,0,1
16595000,0,1,0
16596000,-1,0,0
16597000,0,0,1
16598000,0,0,0
16599000,1,0,0
16600000,0,0,0
16601000,0,1,0
16602000,0,1,1
16603000,0,0,0
16604000,0,0,1
16605000,0,0,0
16606000,0,0,0
16607000,0,3,0
16608000,0,0,1
16609000,1,1,0
16610000,0,0,0
16611000,-1,0,0
16612000,0,0,1
16613000,0,1,-1
16614000,0,0,0
16615000,0,1,1
16616000,0,1,0
16617000,0,1,0
16618000,1,1,1
16619000,0,1,0
16620000,0,0,0
16621000,0,0,1
16622000,0,1,0
16623000,0,-1,0
16624000,0,0,0
16625000,0,0,0
16626000,1,0,-1
16627000,1,0,0
16628000,-1,1,1
16629000,0,0,3
16630000,0,0,0
16631000,0,0,0
16632000,0,0,0
16633000,0,1,0
16634000,0,1,0
16635000,0,1,0
16636000,0,1,1
16637000,0,1,1
16638000,0,0,0
16639000,0,0,0
16640000,0,0,0
16641000,0,0,0
16642000,0,1,0
16643000,0,0,0
16644000,0,1,0
16645000,0,0,0
16646000,0,0,0
16647000,0,1,1
16648000,0,1,0
16649000,0,1,0
16650000,0,0,0
16651000,1,1,1
16652000,0,0,0
16653000,0,0,1
16654000,0,0,0
16655000,0,0,0
16656000,1,1,0
16657000,0,0,0
16658000,0,0,0
16659000,0,0,0
16660000,0,0,0
16661000,0,1,0
16662000,0,0,0
16663000,0,0,0
16664000,0,0,1
16665000,1,1,0
16666000,0,0,0
16667000,0,0,0
16668000,0,0,0
16669000,1,0,0
16670000,-1,1,0
16671000,0,0,0
16672000,0,1,0
16673000,0,0,0
16674000,0,0,0
16675000,0,1,1
16676000,0,0,0
16677000,0,0,0
16678000,0,0,0
16679000,0,0,0
16680000,0,0,0
16681000,0,0,0
16682000,0,0,1
16683000,0,0,-1
16684000,0,1,0
16685000,0,0,0
16686000,0,0,0
16687000,0,1,0
16688000,0,0,0
16689000,0,3,0
16690000,-1,0,1
16691000,0,0,0
16692000,0,1,0
16693000,0,0,0
16694000,0,0,0
16695000,0,0,0
16696000,0,1,1
16697000,0,0,0
16698000,0,0,0
16699000,0,0,1
16700000,0,0,0
16701000,0,0,0
16702000,1,1,0
16703000,0,0,0
16704000,0,0,0
16705000,0,0,0
16706000,0,1,0
16707000,0,0,0
16708000,1,1,1
16709000,0,0,0
16710000,0,0,0
16711000,0,0,0
16712000,0,0,0
16713000,0,1,0
16714000,0,0,1
16715000,0,-1,1
16716000,0,0,1
16717000,0,0,0
16718000,0,1,1
16719000,1,0,0
16720000,0,0,0
16721000,0,0,0
16722000,0,0,0
16723000,0,1,0
16724000,0,0,1
16725000,0,0,0
16726000,0,0,1
16727000,0,0,1
16728000,0,0,0
16729000,0,0,0
16730000,0,0,0
16731000,0,0,0
16732000,0,0,1
16733000,0,1,0
16734000,0,1,0
16735000,0,0,0
16736000,0,0,0
16737000,0,1,-1
16738000,0,1,0
16739000,0,0,1
16740000,0,0,1
16741000,0,0,0
16742000,0,1,0
16743000,0,0,0
16744000,1,0,1
16745000,0,0,0
16746000,0,1,0
16747000,0,0,1
16748000,0,0,0
16749000,0,0,1
16750000,0,0,1
16751000,0,1,1
16752000,0,0,0
16753000,0,1,0
16754000,0,1,0
16755000,0,1,1
16756000,0,0,0
16757000,0,0,1
16758000,0,1,0
16759000,0,0,0
16760000,0,0,0
16761000,0,0,1
16762000,0,0,0
16763000,1,1,0
16764000,0,0,3
16765000,0,1,1
16766000,0,0,0
16767000,0,0,0
16768000,1,0,0
16769000,0,1,0
16770000,0,0,0
16771000,0,0,1
16772000,0,0,0
16773000,0,-1,0
16774000,-1,0,0
16775000,0,0,1
16776000,0,0,0
16777000,1,1,1
16778000,0,0,0
16779000,0,0,1
16780000,0,3,0
16781000,0,0,1
16782000,0,0,0
16783000,0,0,1
16784000,1,1,0
16785000,0,0,0
16786000,0,1,1
16787000,0,0,1
16788000,1,0,1
16789000,0,1,1
16790000,0,0,0
16791000,0,0,0
16792000,0,0,1
16793000,0,0,0
16794000,0,0,0
16795000,0,1,1
16796000,-1,0,1
16797000,0,0,0
16798000,0,1,0
16799000,1,0,1
16800000,0,0,0
16801000,0,0,-1
16802000,-1,0,0
16803000,0,1,0
16804000,0,0,0
16805000,0,0,1
16806000,0,1,1
16807000,0,1,0
16808000,0,1,0
16809000,0,0,1
16810000,1,0,0
16811000,0,0,0
16812000,0,1,1
16813000,1,0,1
16814000,-1,1,0
16815000,0,0,1
16816000,0,-1,0
16817000,0,0,1
16818000,0,1,0
16819000,0,0,0
16820000,0,0,1
16821000,0,0,0
16822000,0,1,0
16823000,0,0,0
16824000,1,0,0
16825000,1,1,0
16826000,1,0,1
16827000,0,1,0
16828000,0,0,0
16829000,0,0,0
16830000,0,0,0
16831000,0,1,1
16832000,0,0,0
16833000,0,0,1
16834000,0,0,0
16835000,0,0,0
16836000,0,0,0
16837000,0,0,1
16838000,0,1,0
16839000,0,0,0
16840000,0,0,1
16841000,-1,0,0
16842000,0,0,0
16843000,0,-1,3
16844000,0,1,1
16845000,0,0,0
16846000,1,0,1
16847000,0,0,0
16848000,0,1,0
16849000,0,0,1
16850000,0,0,0
16851000,0,0,0
16852000,0,1,3
16853000,0,0,0
16854000,-1,0,-1
16855000,0,0,0
16856000,0,0,0
16857000,-1,0,1
16858000,0,0,0
16859000,0,0,1
16860000,0,0,0
16861000,0,1,0
16862000,1,1,3
16863000,1,0,1
16864000,0,1,1
16865000,0,0,1
16866000,-1,1,1
16867000,-1,1,1
16868000,0,1,1
16869000,0,0,1
16870000,0,-1,0
16871000,1,1,-1
16872000,0,0,1
16873000,0,1,1
16874000,0,0,1
16875000,0,0,0
16876000,0,0,3
16877000,0,0,0
16878000,0,0,1
16879000,0,0,1
16880000,0,1,1
16881000,0,0,0
16882000,0,0,0
16883000,0,0,0
16884000,0,1,0
16885000,0,0,0
16886000,0,1,0
16887000,-1,1,0
16888000,1,1,0
16889000,0,1,1
16890000,0,0,1
16891000,0,0,0
16892000,0,0,0
16893000,0,1,0
16894000,0,1,1
16895000,0,0,0
16896000,0,1,0
16897000,0,0,1
16898000,0,0,0
16899000,0,0,0
16900000,0,0,1
16901000,0,0,1
16902000,-1,0,0
16903000,0,0,1
16904000,0,1,1
16905000,-1,-1,0
16906000,-1,0,0
16907000,0,0,1
16908000,0,0,1
16909000,0,0,1
16910000,1,0,0
16911000,0,0,1
16912000,0,0,0
16913000,0,0,0
16914000,0,0,0
16915000,0,0,0
16916000,0,1,0
16917000,-1,1,0
16918000,0,0,0
16919000,0,0,0
16920000,0,0,0
16921000,0,1,0
16922000,0,0,0
16923000,0,0,0
16924000,0,0,0
16925000,0,1,0
16926000,0,-1,1
16927000,1,1,0
16928000,-1,0,0
16929000,0,1,0
16930000,0,0,0
16931000,-1,1,0
16932000,0,1,0
16933000,1,0,1
16934000,0,0,0
16935000,0,1,0
16936000,0,0,0
16937000,0,0,1
16938000,0,1,0
16939000,0,0,0
16940000,0,0,0
16941000,0,0,0
16942000,-1,0,0
16943000,1,1,1
16944000,0,0,1
16945000,0,0,0
16946000,0,0,1
16947000,-1,0,0
16948000,0,1,0
16949000,0,1,0
16950000,0,3,1
16951000,0,0,0
16952000,0,0,0
16953000,0,1,3
16954000,1,0,0
16955000,0,0,0
16956000,0,0,0
16957000,0,0,1
16958000,0,1,0
16959000,0,1,0
16960000,0,0,0
16961000,0,0,0
16962000,0,0,0
16963000,0,0,-1
16964000,0,0,0
16965000,0,0,0
16966000,0,1,0
16967000,0,0,3
16968000,0,0,0
16969000,0,0,0
16970000,-1,1,0
16971000,1,0,0
16972000,0,1,0
16973000,0,1,0
16974000,0,3,0
16975000,0,1,0
16976000,0,0,0
16977000,-1,0,0
16978000,0,3,0
16979000,0,0,0
16980000,1,1,0
16981000,0,0,1
16982000,0,0,1
16983000,0,0,1
16984000,0,0,1
16985000,0,1,0
16986000,0,0,0
16987000,1,0,0
16988000,0,1,1
16989000,0,1,1
16990000,1,1,1
16991000,0,1,0
16992000,0,0,1
16993000,0,1,0
16994000,1,0,0
16995000,1,0,0
16996000,0,1,0
16997000,0,0,0
16998000,0,0,1
16999000,0,1,0
17000000,0,0,0
17001000,0,0,1
17002000,0,0,0
17003000,0,0,1
17004000,0,1,0
17005000,-1,0,1
17006000,0,1,0
17007000,1,1,1
17008000,1,1,0
17009000,0,0,0
17010000,0,0,0
17011000,0,0,0
17012000,0,1,0
17013000,0,0,0
17014000,0,0,1
17015000,0,0,1
17016000,0,0,0
17017000,0,1,0
17018000,0,1,0
17019000,-1,0,0
17020000,0,0,0
17021000,0,-1,0
17022000,0,0,0
17023000,0,0,0
17024000,0,0,0
17025000,0,0,0
17026000,0,0,0
17027000,0,0,0
17028000,0,0,0
17029000,0,0,0
17030000,0,0,0
17031000,0,1,0
17032000,1,0,0
17033000,-1,0,0
17034000,0,0,0
17035000,0,0,1
17036000,0,0,1
17037000,0,0,0
17038000,0,0,0
17039000,0,0,1
17040000,0,3,0
17041000,0,0,0
17042000,0,1,0
17043000,0,0,1
17044000,0,0,1
17045000,0,0,1
17046000,-3,1,0
17047000,0,0,0
17048000,0,0,0
17049000,0,0,0
17050000,0,0,0
17051000,0,0,0
17052000,0,0,0
17053000,0,0,0
17054000,0,0,0
17055000,0,0,0
17056000,0,1,0
17057000,0,0,0
17058000,0,1,0
17059000,0,0,0
17060000,0,0,0
17061000,0,0,0
17062000,0,1,0
17063000,1,0,1
17064000,0,1,1
17065000,1,1,1
17066000,0,0,0
17067000,0,1,0
17068000,0,0,1
17069000,-1,1,0
17070000,0,0,1
17071000,0,-1,1
17072000,0,0,0
17073000,0,0,0
17074000,0,1,1
17075000,0,1,3
17076000,0,0,0
17077000,0,-1,0
17078000,0,0,0
17079000,0,1,1
17080000,0,0,1
17081000,0,0,0
17082000,0,0,1
17083000,0,0,0
17084000,0,1,1
17085000,-1,0,0
17086000,0,0,0
17087000,0,1,1
17088000,0,0,0
17089000,0,0,0
17090000,0,0,1
17091000,0,1,0
17092000,0,0,1
17093000,-1,0,1
17094000,0,-1,1
17095000,0,1,1
17096000,0,0,0
17097000,-1,1,0
17098000,0,0,0
17099000,0,0,0
17100000,0,0,1
17101000,0,1,0
17102000,0,0,0
17103000,1,1,0
17104000,0,0,0
17105000,-1,-1,0
17106000,0,1,1
17107000,0,1,0
17108000,0,1,0
17109000,0,1,1
17110000,0,1,0
17111000,0,0,0
17112000,0,0,1
17113000,0,0,0
17114000,0,0,0
17115000,0,0,1
17116000,0,0,0
17117000,0,0,0
17118000,0,1,1
17119000,0,0,0
17120000,0,0,3
17121000,0,0,0
17122000,0,0,0
17123000,0,1,0
17124000,0,0,1
17125000,0,1,0
17126000,0,0,-1
17127000,-1,1,1
17128000,0,0,1
17129000,0,0,0
17130000,0,0,0
17131000,0,0,0
17132000,0,0,1
17133000,0,0,1
17134000,0,0,0
17135000,0,1,0
17136000,0,0,1
17137000,0,0,0
17138000,0,0,0
17139000,0,0,1
17140000,0,0,0
17141000,0,0,0
17142000,0,0,3
17143000,0,0,1
17144000,0,0,0
17145000,0,0,0
17146000,0,0,1
17147000,0,0,3
17148000,0,1,0
17149000,-1,0,0
17150000,0,0,0
17151000,0,0,0
17152000,0,0,0
17153000,0,1,0
17154000,0,0,0
17155000,0,0,0
17156000,0,0,0
17157000,0,0,0
17158000,0,0,0
17159000,0,0,1
17160000,0,1,0
17161000,0,1,0
17162000,0,0,0
17163000,0,0,1
17164000,0,1,0
17165000,0,0,0
17166000,0,1,0
17167000,0,0,0
17168000,0,1,0
17169000,0,0,0
17170000,0,0,0
17171000,0,0,1
17172000,0,1,0
17173000,0,1,1
17174000,0,0,0
17175000,0,0,1
17176000,0,0,0
17177000,0,0,0
17178000,0,1,1
17179000,0,0,0
17180000,1,0,0
17181000,0,0,0
17182000,0,0,0
17183000,0,-1,1
17184000,0,1,1
17185000,0,1,0
17186000,0,0,0
17187000,0,0,0
17188000,0,0,0
17189000,0,0,0
17190000,0,0,1
17191000,0,0,0
17192000,0,0,0
17193000,0,0,0
17194000,0,1,0
17195000,0,-1,0
17196000,0,0,0
17197000,0,1,0
17198000,0,0,0
17199000,0,1,0
17200000,0,0,1
17201000,0,0,1
17202000,1,0,1
17203000,0,0,0
17204000,0,1,0
17205000,0,-1,1
17206000,0,0,1
17207000,0,0,0
17208000,0,0,0
17209000,0,1,0
17210000,0,1,1
17211000,0,0,0
17212000,0,0,1
17213000,0,0,0
17214000,0,0,0
17215000,0,0,0
17216000,1,1,0
17217000,0,0,0
17218000,0,1,0
17219000,0,1,1
17220000,0,0,0
17221000,1,0,0
17222000,0,1,0
17223000,1,0,0
17224000,0,-1,0
17225000,0,0,0
17226000,0,0,0
17227000,0,0,1
17228000,0,0,0
17229000,0,0,1
17230000,0,0,1
17231000,0,0,0
17232000,0,1,0
17233000,0,0,1
17234000,0,-1,0
17235000,0,0,0
17236000,0,0,0
17237000,0,1,0
17238000,0,0,0
17239000,-1,1,1
17240000,-1,1,0
17241000,0,0,0
17242000,0,1,0
17243000,0,3,0
17244000,0,0,0
17245000,0,1,0
17246000,0,0,1
17247000,1,0,1
17248000,0,0,1
17249000,0,0,0
17250000,0,1,0
17251000,0,1,0
17252000,0,-1,0
17253000,0,0,0
17254000,0,0,0
17255000,0,0,0
17256000,0,0,0
17257000,1,0,-1
17258000,0,0,1
17259000,0,0,0
17260000,0,0,0
17261000,0,0,0
17262000,0,1,0
17263000,0,0,0
17264000,0,0,0
17265000,0,1,1
17266000,0,0,1
17267000,0,0,1
17268000,0,1,0
17269000,0,1,0
17270000,0,0,0
17271000,0,0,0
17272000,0,0,0
17273000,0,0,0
17274000,0,0,0
17275000,0,1,0
17276000,0,0,0
17277000,0,0,0
17278000,0,0,0
17279000,0,1,1
17280000,0,0,0
17281000,1,0,1
17282000,1,0,0
17283000,0,0,0
17284000,0,0,0
17285000,0,0,1
17286000,0,-1,1
17287000,1,0,0
17288000,1,0,1
17289000,0,0,0
17290000,0,0,1
17291000,0,0,0
17292000,0,0,0
17293000,0,0,1
17294000,0,0,0
17295000,0,0,1
17296000,-1,0,3
17297000,1,1,0
17298000,0,1,0
17299000,0,0,0
17300000,1,0,0
17301000,0,0,0
17302000,0,0,0
17303000,0,1,0
17304000,0,0,0
17305000,0,0,0
17306000,0,0,0
17307000,0,1,0
17308000,0,1,0
17309000,0,0,1
17310000,0,1,1
17311000,0,0,0
17312000,0,1,0
17313000,0,0,0
17314000,0,0,0
17315000,0,1,1
17316000,0,1,0
17317000,0,0,0
17318000,0,0,0
17319000,0,0,0
17320000,0,0,1
17321000,0,0,0
17322000,0,0,1
17323000,0,0,0
17324000,0,1,1
17325000,-1,0,0
17326000,0,1,1
17327000,0,1,1
17328000,0,1,1
17329000,0,3,1
17330000,0,0,0
17331000,0,1,1
17332000,0,1,0
17333000,0,1,1
17334000,0,0,1
17335000,-1,0,0
17336000,0,0,1
17337000,0,0,0
17338000,1,1,0
17339000,-1,0,1
17340000,0,0,1
17341000,1,0,0
17342000,1,0,0
17343000,0,1,0
17344000,0,1,0
17345000,0,1,1
17346000,0,1,0
17347000,0,0,1
17348000,0,0,1
17349000,0,0,0
17350000,0,0,1
17351000,0,1,0
17352000,0,1,0
17353000,0,0,0
17354000,0,1,0
17355000,0,0,0
17356000,0,0,0
17357000,0,0,1
17358000,0,0,0
17359000,0,0,0
17360000,-1,1,0
17361000,0,1,0
17362000,0,1,0
17363000,0,0,0
17364000,0,0,0
17365000,0,0,0
17366000,0,0,0
17367000,0,1,1
17368000,0,0,0
17369000,0,0,0
17370000,0,1,0
17371000,0,0,0
17372000,0,1,1
17373000,0,1,0
17374000,0,1,1
17375000,-1,0,1
17376000,0,0,1
17377000,0,0,0
17378000,0,1,0
17379000,0,0,1
17380000,0,1,0
17381000,0,1,0
17382000,0,0,1
17383000,0,0,0
17384000,0,0,1
17385000,0,0,0
17386000,0,1,0
17387000,0,0,0
17388000,0,0,0
17389000,0,1,0
17390000,0,0,1
17391000,0,1,0
17392000,0,0,0
17393000,0,0,0
17394000,0,0,0
17395000,0,0,0
17396000,0,1,1
17397000,0,1,1
17398000,-1,0,0
17399000,0,0,0
17400000,0,0,0
17401000,0,0,0
17402000,0,0,1
17403000,0,0,1
17404000,0,0,1
17405000,0,0,1
17406000,0,0,1
17407000,0,0,0
17408000,0,0,1
17409000,0,0,1
17410000,0,0,0
17411000,-1,0,0
17412000,0,0,0
17413000,0,0,0
17414000,0,0,0
17415000,0,-1,0
17416000,0,1,0
17417000,0,0,0
17418000,0,0,3
17419000,0,0,0
17420000,1,0,1
17421000,0,0,0
17422000,0,0,0
17423000,0,1,1
17424000,-1,0,0
17425000,0,0,1
17426000,0,0,0
17427000,0,1,1
17428000,0,0,1
17429000,1,0,0
17430000,0,0,1
17431000,0,0,1
17432000,0,1,0
17433000,0,1,0
17434000,0,0,0
17435000,0,0,0
17436000,0,0,0
17437000,0,0,0
17438000,0,0,0
17439000,1,0,0
17440000,0,0,0
17441000,0,0,0
17442000,0,0,1
17443000,0,0,0
17444000,0,1,0
17445000,0,0,0
17446000,0,0,0
17447000,0,0,0
17448000,0,1,0
17449000,0,0,0
17450000,0,1,0
17451000,0,0,1
17452000,0,0,0
17453000,0,1,0
17454000,0,0,1
17455000,0,0,0
17456000,0,0,0
17457000,0,0,1
17458000,0,0,0
17459000,0,0,0
17460000,0,0,0
17461000,0,1,0
17462000,0,0,1
17463000,0,0,0
17464000,1,1,1
17465000,-1,0,1
17466000,0,0,0
17467000,1,0,0
17468000,0,1,0
17469000,1,0,0
17470000,-1,0,0
17471000,0,0,0
17472000,1,0,1
17473000,0,0,0
17474000,0,0,3
17475000,0,1,0
17476000,0,0,1
17477000,0,0,0
17478000,0,0,1
17479000,0,0,0
17480000,1,1,1
17481000,0,0,1
17482000,0,1,0
17483000,0,1,0
17484000,0,0,1
17485000,0,1,1
17486000,0,1,0
17487000,0,0,1
17488000,0,0,1
17489000,0,0,1
17490000,0,1,0
17491000,0,0,1
17492000,-1,0,1
17493000,0,0,0
17494000,0,1,0
17495000,0,0,0
17496000,0,0,1
17497000,0,0,0
17498000,1,0,1
17499000,0,0,0
17500000,0,0,0
17501000,0,1,0
17502000,0,0,0
17503000,1,0,0
17504000,0,1,0
17505000,0,1,0
17506000,0,0,0
17507000,0,0,0
17508000,0,0,0
17509000,0,0,1
17510000,0,0,0
17511000,-1,0,1
17512000,0,1,0
17513000,0,0,1
17514000,0,0,0
17515000,0,1,0
17516000,0,0,0
17517000,0,0,0
17518000,0,0,0
17519000,0,0,1
17520000,0,0,0
17521000,0,0,0
17522000,0,1,1
17523000,0,0,0
17524000,1,0,0
17525000,0,0,0
17526000,-1,0,0
17527000,0,1,1
17528000,0,0,0
17529000,0,0,1
17530000,0,0,0
17531000,0,1,0
17532000,0,0,1
17533000,0,1,0
17534000,-1,1,0
17535000,0,0,0
17536000,0,0,0
17537000,1,0,1
17538000,0,0,0
17539000,0,1,1
17540000,0,1,0
17541000,0,0,0
17542000,0,0,0
17543000,0,0,0
17544000,0,1,0
17545000,0,1,3
17546000,0,0,0
17547000,-1,1,0
17548000,0,0,1
17549000,0,0,0
17550000,1,0,0
17551000,0,0,1
17552000,0,0,3
17553000,0,0,0
17554000,1,0,-1
17555000,0,0,0
17556000,1,0,0
17557000,0,0,0
17558000,0,0,0
17559000,0,1,1
17560000,0,1,1
17561000,0,1,1
17562000,1,0,1
17563000,0,1,0
17564000,0,0,0
17565000,0,0,0
17566000,0,0,0
17567000,0,0,0
17568000,0,0,0
17569000,1,1,0
17570000,-1,0,0
17571000,0,0,1
17572000,0,0,0
17573000,0,0,0
17574000,0,0,0
17575000,0,1,0
17576000,0,0,0
17577000,0,0,0
17578000,0,1,0
17579000,0,0,1
17580000,0,0,0
17581000,0,1,0
17582000,0,1,0
17583000,0,0,0
17584000,0,1,0
17585000,0,0,1
17586000,1,0,0
17587000,-1,0,0
17588000,0,0,0
17589000,0,1,0
17590000,0,0,0
17591000,0,0,0
17592000,0,-1,0
17593000,1,0,0
17594000,-1,0,0
17595000,-1,0,0
17596000,0,1,1
17597000,0,0,0
17598000,0,0,0
17599000,0,0,0
17600000,0,1,0
17601000,0,1,1
17602000,0,0,0
17603000,0,0,1
17604000,0,1,0
17605000,0,0,1
17606000,0,0,0
17607000,0,1,0
17608000,1,0,1
17609000,0,0,0
17610000,0,1,0
17611000,0,0,1
17612000,0,0,1
17613000,0,0,0
17614000,0,0,0
17615000,0,0,0
17616000,0,0,1
17617000,0,0,1
17618000,0,0,0
17619000,0,0,0
17620000,-1,1,0
17621000,1,1,0
17622000,0,1,0
17623000,0,0,1
17624000,0,0,0
17625000,0,0,0
17626000,0,0,0
17627000,1,0,1
17628000,0,0,1
17629000,0,0,1
17630000,0,1,0
17631000,-1,1,0
17632000,-1,0,0
17633000,0,0,1
17634000,0,1,1
17635000,0,0,0
17636000,0,0,0
17637000,0,0,1
17638000,0,0,0
17639000,0,0,0
17640000,0,0,0
17641000,0,0,0
17642000,0,0,1
17643000,-1,1,1
17644000,0,0,0
17645000,0,1,0
17646000,0,0,0
17647000,0,0,0
17648000,1,1,0
17649000,0,0,0
17650000,0,0,0
17651000,0,1,1
17652000,0,0,1
17653000,0,0,0
17654000,-1,1,0
17655000,0,0,0
17656000,0,0,0
17657000,0,1,0
17658000,0,1,1
17659000,0,0,0
17660000,0,1,0
17661000,0,1,0
17662000,0,0,0
17663000,0,0,0
17664000,0,0,1
17665000,0,1,3
17666000,0,1,1
17667000,0,0,0
17668000,0,0,0
17669000,0,0,0
17670000,0,0,0
17671000,0,0,0
17672000,0,1,3
17673000,0,0,0
17674000,0,1,0
17675000,0,0,0
17676000,0,1,1
17677000,1,1,0
17678000,0,0,1
17679000,0,1,0
17680000,0,0,1
17681000,0,0,-1
17682000,0,3,0
17683000,1,1,1
17684000,0,0,1
17685000,0,0,0
17686000,-1,1,0
17687000,0,0,0
17688000,0,0,0
17689000,0,0,0
17690000,1,0,0
17691000,0,0,0
17692000,0,0,0
17693000,0,1,0
17694000,0,0,0
17695000,0,0,0
17696000,0,1,1
17697000,0,1,1
17698000,0,0,0
17699000,0,0,0
17700000,0,0,0
17701000,1,0,1
17702000,0,1,0
17703000,0,0,0
17704000,0,0,1
17705000,3,1,0
17706000,0,1,0
17707000,0,0,0
17708000,0,0,3
17709000,0,0,0
17710000,0,0,0
17711000,0,0,1
17712000,0,1,1
17713000,0,1,0
17714000,0,1,1
17715000,0,0,0
17716000,0,0,1
17717000,0,0,1
17718000,0,0,0
17719000,0,0,0
17720000,0,0,1
17721000,0,0,0
17722000,0,0,0
17723000,0,0,0
17724000,0,1,0
17725000,0,0,0
17726000,0,1,0
17727000,0,1,0
17728000,0,1,1
17729000,0,1,1
17730000,0,0,0
17731000,0,1,0
17732000,0,1,0
17733000,0,0,0
17734000,0,0,0
17735000,0,0,-1
17736000,-1,0,1
17737000,0,0,0
17738000,0,0,1
17739000,0,0,1
17740000,0,0,0
17741000,0,1,0
17742000,0,0,0
17743000,0,1,0
17744000,0,1,1
17745000,0,-1,0
17746000,0,1,0
17747000,0,1,0
17748000,0,1,0
17749000,0,0,0
17750000,0,0,1
17751000,0,0,1
17752000,0,0,0
17753000,0,0,1
17754000,0,1,0
17755000,0,1,0
17756000,0,0,0
17757000,0,1,0
17758000,0,0,1
17759000,0,0,1
17760000,0,1,1
17761000,0,0,0
17762000,0,0,1
17763000,0,0,0
17764000,0,0,0
17765000,0,-1,0
